# wl,n
0.2040,1.5706667624928
0.2237,1.5511841742913
0.2434,1.5374813618586
0.2630,1.5274553694228
0.2827,1.5197928643916
0.3024,1.5138148551641
0.3221,1.5090496438669
0.3418,1.5051827024382
0.3614,1.5020116417048
0.3811,1.4993503695766
0.4008,1.4971041439885
0.4205,1.4951893243357
0.4402,1.4935425795141
0.4598,1.4921219412123
0.4795,1.4908750246683
0.4992,1.4897795093007
0.5189,1.4888113434678
0.5386,1.4879511033597
0.5582,1.487186645041
0.5779,1.4864971996841
0.5976,1.4858760934978
0.6173,1.485314317121
0.6370,1.4848043019746
0.6566,1.4843419041909
0.6763,1.4839169877646
0.6960,1.4835273703717
0.7157,1.4831690566669
0.7354,1.4828385989999
0.7550,1.4825345022074
0.7747,1.4822510728807
0.7944,1.4819876497958
0.8141,1.4817422393679
0.8338,1.4815130874021
0.8534,1.4812996990254
0.8731,1.4810985307523
0.8928,1.4809094885553
0.9125,1.4807314867802
0.9322,1.4805635558135
0.9518,1.4804056112836
0.9715,1.4802552652886
0.9912,1.4801126448
1.011,1.4799764463538
1.031,1.479845555299
1.050,1.4797269385746
1.070,1.4796076390984
1.090,1.4794936032588
1.109,1.4793897738239
1.129,1.4792848653252
1.149,1.4791841212404
1.168,1.4790919884587
1.188,1.4789984955377
1.208,1.4789083237202
1.227,1.478825517292
1.247,1.4787411471609
1.267,1.4786594421267
1.286,1.4785841187398
1.306,1.4785070806873
1.326,1.4784321909737
1.345,1.4783628989497
1.365,1.4782917771919
1.385,1.4782223920053
1.404,1.4781579748547
1.424,1.4780916374398
1.444,1.4780267050053
1.464,1.4779630799661
1.483,1.4779037641252
1.503,1.4778424319833
1.523,1.4777821553132
1.542,1.4777258019578
1.562,1.4776673727078
1.582,1.4776097915773
1.601,1.477555818657
1.621,1.4774997167388
1.641,1.4774442908349
1.660,1.4773922153016
1.680,1.4773379617735
1.700,1.4772842402697
1.719,1.477233658032
1.739,1.4771808512159
1.759,1.4771284550382
1.778,1.4770790254761
1.798,1.4770273259578
1.818,1.4769759339984
1.837,1.4769273678881
1.857,1.4768764867868
1.877,1.4768258250898
1.896,1.4767778751052
1.916,1.4767275648207
1.936,1.4766773980286
1.956,1.476627351382
1.975,1.4765798980646
1.995,1.4765300226001
2.015,1.4764802044823
2.034,1.4764329126794
2.054,1.47638315127
2.074,1.4763333922753
2.093,1.4762861079077
2.113,1.4762363051583
2.133,1.4761864564544
2.152,1.4761390438586
2.172,1.4760890626485
