# wl,n
0.1820,1.4679965065637
0.1915,1.4408697359879
0.2009,1.4228530354404
0.2104,1.4094805200346
0.2199,1.399160931504
0.2294,1.3909213473777
0.2388,1.3842431194633
0.2483,1.3786098118432
0.2578,1.3738415809934
0.2672,1.3697952973562
0.2767,1.3662517118928
0.2862,1.3631560610214
0.2956,1.3604576774858
0.3051,1.3580389080363
0.3146,1.3558819872301
0.3241,1.3539480572256
0.3335,1.3522229301555
0.3430,1.3506440921151
0.3525,1.3492092200057
0.3619,1.3479133862754
0.3714,1.346713872653
0.3809,1.3456121130456
0.3903,1.3446072816854
0.3998,1.3436685430829
0.4093,1.3427987787005
0.4188,1.3419908302617
0.4282,1.3412461056946
0.4377,1.3405433380872
0.4472,1.3398859205994
0.4566,1.3392758939728
0.4661,1.338696549652
0.4756,1.3381512423097
0.4850,1.337642252427
0.4945,1.3371561084551
0.5040,1.3366959936257
0.5135,1.3362597601111
0.5229,1.3358497258118
0.5324,1.3354554337108
0.5419,1.3350797751287
0.5513,1.3347250024393
0.5608,1.3343822728717
0.5703,1.3340542588536
0.5797,1.3337431164077
0.5892,1.3334412410735
0.5987,1.3331511028998
0.6082,1.3328718671288
0.6176,1.332605549037
0.6271,1.3323457821736
0.6366,1.3320948004494
0.6460,1.3318545176677
0.6555,1.3316192701574
0.6650,1.3313911411014
0.6744,1.3311719513878
0.6839,1.3309565978027
0.6934,1.3307470339179
0.7029,1.3305428759101
0.7123,1.3303458368788
0.7218,1.3301513935922
0.7313,1.3299613562317
0.7407,1.3297773696735
0.7502,1.329595248454
0.7597,1.3294167148311
0.7691,1.3292433558059
0.7786,1.3290712589319
0.7881,1.3289020731255
0.7976,1.3287355982887
0.8070,1.3285733591435
0.8165,1.3284117273847
0.8260,1.3282522737961
0.8354,1.3280964866475
0.8449,1.3279409021716
0.8544,1.3277870454578
0.8638,1.3276363762292
0.8733,1.3274855614906
0.8828,1.327336090224
0.8923,1.3271878463439
0.9017,1.3270422625696
0.9112,1.3268961369069
0.9207,1.3267509232275
0.9301,1.3266080415054
0.9396,1.3264643606256
0.9491,1.3263213167735
0.9585,1.3261803229744
0.9680,1.3260382992078
0.9775,1.3258966705176
0.9870,1.3257553622584
0.9964,1.3256157863878
1.006,1.3254734223599
1.015,1.3253400618661
1.025,1.3251919355208
1.034,1.3250586105957
1.044,1.3249103947522
1.053,1.3247768768047
1.063,1.324628325441
1.072,1.3244943997633
1.082,1.3243452812759
1.091,1.3242107452827
1.101,1.3240608406443
1.110,1.323925502311
1.120,1.3237746034349
1.129,1.3236382799072
